,0
5795,4
5796,2
5797,2
5798,1
5799,1
5800,2
5801,1
5802,2
5803,1
5804,3
5805,2
5806,1
5807,2
5808,1
5809,1
5810,1
5811,1
5812,1
5813,3
5814,2
5815,1
5816,3
5817,1
5818,3
5819,1
5820,2
5821,3
5822,3
5823,2
5824,2
5825,1
5826,1
5827,1
5828,2
5829,2
5830,3
5831,1
5832,1
5833,1
5834,18
5835,1
5836,2
5837,1
5838,2
5839,1
5840,2
5841,1
5842,1
5843,1
5844,2
5845,1
5846,1
5847,1
5848,1
5849,1
5850,6
5851,1
5852,4
5853,1
5854,1
5855,4
5856,2
5857,1
5858,1
5859,1
5860,1
5861,1
5862,1
5863,1
5864,1
5865,1
5866,1
5867,1
5868,1
5869,1
5870,3
5871,1
5872,1
5873,1
5874,1
5875,1
5876,1
5877,1
5878,1
5879,3
5880,1
5881,4
5882,1
5883,1
5884,3
5885,1
5886,1
5887,6
5888,2
5889,1
5890,1
5891,1
5892,3
5893,1
5894,1
5895,1
5896,1
5897,1
5898,1
5899,1
5900,1
5901,1
5902,1
5903,2
5904,2
5905,1
5906,3
5907,4
5908,1
5909,1
5910,2
5911,1
5912,1
5913,1
5914,1
5915,1
5916,1
5917,1
5918,1
5919,3
5920,1
5921,1
5922,2
5923,1
5924,1
5925,3
5926,2
5927,2
5928,3
5929,2
5930,1
5931,2
5932,1
5933,1
5934,2
5935,2
5936,3
5937,2
5938,1
5939,3
5940,1
5941,2
5942,1
5943,1
5944,1
5945,2
5946,1
5947,3
5948,12
5949,19
5950,12
5951,3
5952,9
5953,3
5954,4
5955,1
5956,1
5957,1
5958,7
5959,1
5960,1
5961,1
5962,7
5963,1
5964,4
5965,2
5966,1
5967,3
5968,1
5969,2
5970,1
5971,9
5972,2
5973,1
5974,9
5975,2
5976,1
5977,18
5978,2
5979,14
5980,10
5981,3
5982,9
5983,4
5984,1
5985,1
5986,1
5987,7
5988,1
5989,1
5990,1
5991,6
5992,3
5993,4
5994,2
5995,1
5996,4
5997,2
5998,1
5999,3
6000,1
6001,1
6002,2
6003,2
6004,3
6005,1
6006,2
6007,1
6008,1
6009,1
6010,1
6011,4
6012,3
6013,3
6014,1
6015,9
6016,1
6017,1
6018,2
6019,1
6020,1
6021,1
6022,8
6023,1
6024,2
6025,1
6026,2
6027,1
6028,1
6029,1
6030,1
6031,3
6032,1
6033,1
6034,1
6035,3
6036,2
6037,3
6038,1
6039,1
6040,1
6041,1
6042,2
6043,1
6044,2
6045,1
6046,1
6047,2
6048,1
6049,2
6050,5
6051,1
6052,3
6053,3
6054,1
6055,3
6056,2
6057,2
6058,3
6059,2
6060,1
6061,1
6062,2
6063,1
6064,1
6065,11
6066,1
6067,2
6068,1
6069,1
6070,1
6071,1
6072,3
6073,6
6074,6
6075,1
6076,3
6077,3
6078,3
6079,4
6080,1
6081,1
6082,6
6083,2
6084,2
6085,2
6086,2
6087,5
6088,2
6089,2
6090,6
6091,7
6092,2
6093,1
6094,2
6095,4
6096,5
6097,1
6098,1
6099,5
6100,3
6101,1
6102,4
6103,2
6104,1
6105,4
6106,8
6107,1
6108,2
6109,5
6110,3
6111,2
6112,4
6113,5
6114,3
6115,2
6116,4
6117,5
6118,3
6119,2
6120,1
6121,2
6122,3
6123,2
6124,3
6125,2
6126,4
6127,2
6128,2
6129,2
6130,3
6131,3
6132,1
6133,7
6134,4
6135,3
6136,4
6137,1
6138,1
6139,1
6140,2
6141,1
6142,1
6143,2
6144,3
6145,1
6146,6
6147,3
6148,2
6149,3
6150,1
6151,1
6152,2
6153,2
6154,1
6155,1
6156,1
6157,1
6158,1
6159,1
6160,2
6161,3
6162,2
6163,1
6164,1
6165,4
6166,2
6167,5
6168,2
6169,1
6170,4
6171,1
6172,4
6173,1
6174,6
6175,5
6176,1
6177,1
6178,4
6179,1
6180,1
6181,1
6182,1
6183,1
6184,1
6185,2
6186,1
6187,1
6188,3
6189,1
6190,3
6191,1
6192,1
6193,4
6194,3
6195,1
6196,1
6197,1
6198,1
6199,7
6200,1
6201,1
6202,7
6203,6
6204,1
6205,1
6206,2
6207,2
6208,5
6209,1
6210,1
6211,15
6212,23
6213,1
6214,1
6215,10
6216,12
6217,3
6218,3
6219,1
6220,1
6221,1
6222,3
6223,2
6224,2
6225,9
6226,1
6227,1
6228,4
6229,1
6230,2
6231,3
6232,5
6233,1
6234,1
6235,1
6236,1
6237,4
6238,2
6239,1
6240,4
6241,3
6242,1
6243,3
6244,2
6245,4
6246,1
6247,1
6248,5
6249,1
6250,1
6251,5
6252,7
6253,2
6254,3
6255,1
6256,1
6257,9
6258,4
6259,1
6260,1
6261,5
6262,7
6263,3
6264,3
6265,1
6266,2
6267,7
6268,7
6269,1
6270,1
6271,2
6272,4
6273,2
6274,6
6275,2
6276,4
6277,2
6278,3
6279,1
6280,4
6281,4
6282,1
6283,1
6284,6
6285,1
6286,4
6287,5
6288,1
6289,6
6290,1
6291,4
6292,1
6293,1
6294,2
6295,1
6296,1
6297,4
6298,1
6299,4
6300,1
6301,1
6302,1
6303,1
6304,1
6305,1
6306,1
6307,4
6308,1
6309,1
6310,4
6311,1
6312,1
6313,4
6314,1
6315,1
6316,4
6317,1
6318,1
6319,4
6320,3
6321,7
6322,1
6323,6
6324,3
6325,1
6326,1
6327,2
6328,3
6329,1
6330,1
6331,4
6332,2
6333,1
6334,1
6335,2
6336,1
6337,3
6338,2
6339,1
6340,3
6341,1
6342,1
6343,1
6344,3
6345,3
6346,1
6347,5
6348,1
6349,2
6350,1
6351,5
6352,1
6353,2
6354,1
6355,1
6356,2
6357,2
6358,2
6359,1
6360,6
6361,2
6362,1
6363,3
6364,2
6365,3
6366,2
6367,2
6368,2
6369,1
6370,3
6371,4
6372,1
6373,1
6374,1
6375,1
6376,1
6377,2
6378,1
6379,2
6380,3
6381,2
6382,2
6383,2
6384,4
6385,1
6386,3
6387,1
6388,3
6389,6
6390,1
6391,1
6392,3
6393,1
6394,1
6395,1
6396,3
6397,2
6398,2
6399,2
6400,2
6401,3
6402,1
6403,3
6404,2
6405,2
6406,1
6407,5
6408,2
6409,7
6410,5
6411,6
6412,2
6413,3
6414,1
6415,1
6416,1
6417,1
6418,1
6419,2
6420,5
6421,2
6422,2
6423,2
6424,1
6425,2
6426,3
6427,2
6428,2
6429,9
6430,4
6431,4
6432,1
6433,1
6434,1
6435,2
6436,3
6437,5
6438,1
6439,1
6440,1
6441,1
6442,1
6443,5
6444,1
6445,1
6446,8
6447,1
6448,3
6449,1
6450,1
6451,1
6452,3
6453,1
6454,1
6455,4
6456,3
6457,5
6458,1
6459,2
6460,3
6461,1
6462,2
6463,2
6464,1
6465,3
6466,4
6467,1
6468,4
6469,2
6470,5
6471,1
6472,2
6473,7
6474,4
6475,1
6476,2
6477,3
6478,2
6479,1
6480,4
6481,3
6482,2
6483,3
6484,3
6485,2
6486,4
6487,3
6488,1
6489,1
6490,9
6491,1
6492,1
6493,2
6494,2
6495,1
6496,1
6497,5
6498,1
6499,3
6500,1
6501,1
6502,3
6503,3
6504,1
6505,4
6506,6
6507,1
6508,4
6509,1
6510,2
6511,1
6512,2
6513,1
6514,2
6515,2
6516,3
6517,2
6518,1
6519,2
6520,1
6521,1
6522,4
6523,3
6524,2
6525,4
6526,1
6527,4
6528,5
6529,3
6530,3
6531,2
6532,3
6533,3
6534,2
6535,1
6536,4
6537,2
6538,6
6539,3
6540,2
6541,1
6542,2
6543,7
6544,2
6545,3
6546,1
6547,2
6548,1
6549,4
6550,1
6551,1
6552,2
6553,4
6554,2
6555,4
6556,8
6557,1
6558,1
6559,1
6560,1
6561,1
6562,1
6563,1
6564,1
6565,2
6566,1
6567,3
6568,1
6569,4
6570,2
6571,3
6572,1
6573,1
6574,2
6575,3
6576,1
6577,2
6578,1
6579,3
6580,6
6581,2
6582,4
6583,1
6584,3
6585,4
6586,1
6587,2
6588,1
6589,2
6590,1
6591,1
6592,1
6593,1
6594,1
6595,2
6596,2
6597,1
6598,2
6599,4
6600,1
6601,4
6602,3
6603,2
6604,3
6605,1
6606,3
6607,2
6608,2
6609,1
6610,1
6611,2
6612,4
6613,3
6614,1
6615,1
6616,3
6617,14
6618,5
6619,3
6620,2
6621,1
6622,11
6623,4
6624,2
6625,1
6626,1
6627,5
6628,1
6629,1
6630,3
6631,1
6632,1
6633,1
6634,1
6635,2
6636,1
6637,3
6638,3
6639,1
6640,1
6641,3
6642,2
6643,1
6644,1
6645,1
6646,3
6647,1
6648,1
6649,2
6650,3
6651,1
6652,1
6653,3
6654,1
6655,1
6656,1
6657,1
6658,2
6659,1
6660,1
6661,1
6662,1
6663,1
6664,2
6665,1
6666,2
6667,1
6668,2
6669,4
6670,3
6671,3
6672,1
6673,3
6674,3
6675,2
6676,4
6677,2
6678,1
6679,3
6680,1
6681,1
6682,1
6683,1
6684,6
6685,1
6686,3
6687,1
6688,3
6689,15
6690,1
6691,1
6692,1
6693,1
6694,1
6695,1
6696,3
6697,1
6698,3
6699,1
6700,3
6701,3
6702,1
6703,1
6704,3
6705,2
6706,1
6707,1
6708,3
6709,2
6710,1
6711,1
6712,3
6713,1
6714,1
6715,1
6716,3
6717,3
6718,1
6719,3
6720,3
6721,1
6722,1
6723,3
6724,3
6725,1
6726,5
6727,1
6728,1
6729,1
6730,4
6731,1
6732,1
6733,5
6734,1
6735,3
6736,3
6737,1
6738,2
6739,2
6740,1
6741,1
6742,1
6743,4
6744,1
6745,2
6746,3
6747,3
6748,2
6749,2
6750,2
6751,2
6752,1
6753,1
6754,1
6755,7
6756,2
6757,1
6758,1
6759,4
6760,3
6761,4
6762,2
6763,40
6764,6
6765,1
6766,3
6767,6
6768,4
6769,1
6770,1
6771,8
6772,3
6773,2
6774,2
6775,3
6776,1
6777,6
6778,4
6779,1
6780,1
6781,1
6782,1
6783,1
6784,6
6785,3
6786,3
6787,4
6788,1
6789,1
6790,9
6791,1
6792,5
6793,11
6794,1
6795,8
6796,10
6797,5
6798,3
6799,6
6800,2
6801,6
6802,1
6803,3
6804,1
6805,2
6806,1
6807,3
6808,1
6809,1
6810,1
6811,2
6812,4
6813,1
6814,1
6815,1
6816,2
6817,7
6818,1
6819,1
6820,1
6821,4
6822,3
6823,1
6824,1
6825,3
6826,2
6827,4
6828,2
6829,1
6830,1
6831,3
6832,2
6833,4
6834,4
6835,1
6836,1
6837,2
6838,1
6839,2
6840,2
6841,6
6842,1
6843,4
6844,4
6845,1
6846,1
6847,4
6848,1
6849,2
6850,2
6851,1
6852,5
6853,2
6854,1
6855,5
6856,2
6857,2
6858,2
6859,3
6860,3
6861,3
6862,1
6863,1
6864,4
6865,1
6866,3
6867,3
6868,1
6869,1
6870,1
6871,1
6872,2
6873,1
6874,2
6875,1
6876,1
6877,5
6878,1
6879,4
6880,1
6881,3
6882,1
6883,3
6884,2
6885,3
6886,1
6887,5
6888,1
6889,1
6890,1
6891,8
6892,4
6893,2
6894,1
6895,1
6896,1
6897,2
6898,3
6899,1
6900,1
6901,3
6902,1
6903,3
6904,3
6905,4
6906,1
6907,3
6908,3
6909,3
6910,4
6911,6
6912,1
6913,3
6914,2
6915,1
6916,4
6917,1
6918,6
6919,7
6920,1
6921,3
6922,10
6923,3
6924,6
6925,1
6926,2
6927,4
6928,2
6929,1
6930,4
6931,3
6932,8
6933,2
6934,1
6935,2
6936,3
6937,2
6938,1
6939,1
6940,2
6941,2
6942,3
6943,3
6944,1
6945,2
6946,2
6947,4
6948,1
6949,2
6950,1
6951,5
6952,2
6953,1
6954,2
6955,1
6956,1
6957,1
6958,6
6959,8
6960,2
6961,3
6962,2
6963,1
6964,2
6965,1
6966,2
6967,2
6968,2
6969,2
6970,3
6971,1
6972,1
6973,1
6974,3
6975,2
6976,3
6977,1
6978,1
6979,1
6980,1
6981,2
6982,1
6983,1
6984,1
6985,2
6986,4
6987,1
6988,3
6989,1
6990,5
6991,1
6992,2
6993,1
6994,1
6995,1
6996,2
6997,2
6998,1
6999,3
7000,1
7001,2
7002,2
7003,1
7004,1
7005,8
7006,4
7007,3
7008,3
7009,3
7010,2
7011,2
7012,2
7013,2
7014,3
7015,1
7016,1
7017,1
7018,2
7019,7
7020,10
7021,1
7022,3
7023,4
7024,1
7025,2
7026,1
7027,3
7028,2
7029,2
7030,5
7031,4
7032,1
7033,4
7034,1
7035,3
7036,1
7037,2
7038,4
7039,3
7040,3
7041,2
7042,1
7043,3
7044,3
7045,2
7046,1
7047,1
7048,1
7049,5
7050,1
7051,4
7052,1
7053,3
7054,2
7055,2
7056,3
7057,4
7058,1
7059,4
7060,2
7061,4
7062,1
7063,7
7064,3
7065,2
7066,1
7067,1
7068,1
7069,1
7070,2
7071,1
7072,1
7073,2
7074,2
7075,1
7076,1
7077,3
7078,1
7079,1
7080,1
7081,1
7082,2
7083,3
7084,1
7085,1
7086,2
7087,10
7088,1
7089,8
7090,2
7091,1
7092,1
7093,2
7094,3
7095,1
7096,2
7097,10
7098,2
7099,1
7100,2
7101,9
7102,4
7103,2
7104,1
7105,1
7106,1
7107,2
7108,1
7109,1
7110,1
7111,1
7112,2
7113,4
7114,2
7115,4
7116,1
7117,2
7118,1
7119,4
7120,6
7121,1
7122,4
7123,2
7124,3
7125,2
7126,1
7127,4
7128,1
7129,3
7130,1
7131,1
7132,1
7133,2
7134,6
7135,5
7136,9
7137,2
7138,2
7139,1
7140,1
7141,1
7142,1
7143,2
7144,1
7145,1
7146,2
7147,7
7148,1
7149,3
7150,2
7151,1
7152,2
7153,10
7154,1
7155,3
7156,2
7157,1
7158,1
7159,1
7160,1
7161,1
7162,1
7163,6
7164,2
7165,2
7166,1
7167,1
7168,2
7169,2
7170,1
7171,10
7172,6
7173,3
7174,2
7175,2
7176,5
7177,2
7178,1
7179,8
7180,1
7181,2
7182,8
7183,1
7184,9
7185,1
7186,1
7187,9
7188,1
7189,1
7190,1
7191,9
7192,1
7193,1
7194,2
7195,4
7196,1
7197,8
7198,2
7199,7
7200,12
7201,2
7202,7
7203,2
7204,4
7205,1
7206,2
7207,7
7208,2
7209,2
7210,7
7211,2
7212,2
7213,7
7214,3
7215,1
7216,4
7217,4
7218,5
7219,4
7220,5
7221,1
7222,2
7223,5
7224,1
7225,2
7226,9
7227,1
7228,2
7229,8
7230,1
7231,1
7232,1
7233,8
7234,1
7235,1
7236,9
7237,1
7238,1
7239,11
7240,12
7241,3
7242,1
7243,1
7244,2
7245,1
7246,2
7247,2
7248,1
7249,2
7250,4
7251,3
7252,2
7253,5
7254,3
7255,3
7256,9
7257,1
7258,3
7259,2
7260,1
7261,4
7262,1
7263,1
7264,2
7265,4
7266,1
7267,1
7268,2
7269,1
7270,1
7271,4
7272,1
7273,4
7274,3
7275,9
7276,5
7277,1
7278,2
7279,13
7280,3
7281,2
7282,2
7283,1
7284,2
7285,4
7286,3
7287,3
7288,7
7289,3
7290,3
7291,2
7292,2
7293,8
7294,5
7295,4
7296,3
7297,3
7298,1
7299,2
7300,1
7301,1
7302,1
7303,1
7304,2
7305,1
7306,1
7307,1
7308,3
7309,2
7310,3
7311,2
7312,1
7313,6
7314,3
7315,1
7316,1
7317,2
7318,1
7319,3
7320,2
7321,1
7322,2
7323,1
7324,4
7325,1
7326,2
7327,2
7328,1
7329,5
7330,1
7331,1
7332,9
7333,3
7334,3
7335,1
7336,1
7337,1
7338,1
7339,1
7340,1
7341,1
7342,1
7343,5
7344,4
7345,2
7346,1
7347,1
7348,3
7349,2
7350,1
7351,1
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,1
7360,1
7361,4
7362,1
7363,2
7364,1
7365,1
7366,1
7367,3
7368,1
7369,1
7370,2
7371,1
7372,3
7373,1
7374,1
7375,3
7376,3
7377,1
7378,4
7379,6
7380,4
7381,2
7382,1
7383,1
7384,1
7385,1
7386,1
7387,3
7388,1
7389,1
7390,1
7391,5
7392,1
7393,3
7394,1
7395,2
7396,4
7397,3
7398,1
7399,1
7400,2
7401,2
7402,1
7403,5
7404,2
7405,1
7406,1
7407,4
7408,3
7409,1
7410,1
7411,2
7412,7
7413,6
7414,6
7415,2
7416,1
7417,2
7418,1
7419,2
7420,1
7421,1
7422,1
7423,4
7424,1
7425,1
7426,1
7427,1
7428,4
7429,2
7430,1
7431,1
7432,5
7433,2
7434,1
7435,1
7436,2
7437,5
7438,1
7439,1
7440,1
7441,3
7442,1
7443,4
7444,2
7445,5
7446,2
7447,2
7448,2
7449,1
7450,3
7451,4
7452,2
7453,1
7454,3
7455,2
7456,1
7457,2
7458,2
7459,1
7460,3
7461,1
7462,2
7463,5
7464,2
7465,1
7466,2
7467,1
7468,7
7469,4
7470,2
7471,1
7472,1
7473,1
7474,1
7475,1
7476,1
7477,1
7478,1
7479,2
7480,1
7481,3
7482,3
7483,4
7484,6
7485,1
7486,10
7487,3
7488,2
7489,3
7490,2
7491,1
7492,2
7493,8
7494,1
7495,9
7496,6
7497,3
7498,2
7499,5
7500,7
7501,1
7502,12
7503,5
7504,3
7505,2
7506,5
7507,10
7508,1
7509,1
7510,5
7511,6
7512,1
7513,2
7514,1
7515,2
7516,3
7517,3
7518,2
7519,1
7520,1
7521,1
7522,1
7523,2
7524,1
7525,1
7526,1
7527,2
7528,1
7529,5
7530,3
7531,4
7532,1
7533,1
7534,1
7535,1
7536,1
7537,1
7538,1
7539,4
7540,1
7541,2
7542,1
7543,1
7544,2
7545,2
7546,12
7547,4
7548,3
7549,3
7550,4
7551,6
7552,2
7553,4
7554,6
7555,10
7556,2
7557,1
7558,10
7559,6
7560,9
7561,1
7562,1
7563,4
7564,1
7565,2
7566,2
7567,4
7568,1
7569,1
7570,1
7571,2
7572,2
7573,1
7574,4
7575,3
7576,1
7577,5
7578,9
7579,1
7580,1
7581,3
7582,4
7583,3
7584,1
7585,2
7586,3
7587,1
7588,1
7589,3
7590,3
7591,2
7592,1
7593,1
7594,1
7595,2
7596,1
7597,7
7598,2
7599,4
7600,1
7601,1
7602,1
7603,1
7604,1
7605,1
7606,4
7607,1
7608,5
7609,1
7610,2
7611,1
7612,2
7613,3
7614,1
7615,3
7616,1
7617,4
7618,9
7619,1
7620,1
7621,1
7622,5
7623,1
7624,1
7625,1
7626,3
7627,1
7628,3
7629,3
7630,1
7631,3
7632,3
7633,2
7634,1
7635,1
7636,1
7637,2
7638,8
7639,1
7640,1
7641,1
7642,11
7643,1
7644,2
7645,1
7646,3
7647,2
7648,2
7649,3
7650,7
7651,1
7652,3
7653,1
7654,3
7655,2
7656,1
7657,1
7658,5
7659,2
7660,1
7661,7
7662,1
7663,1
7664,1
7665,4
7666,1
7667,2
7668,6
7669,9
7670,2
7671,7
7672,4
7673,2
7674,1
7675,3
7676,4
7677,2
7678,3
7679,2
7680,4
7681,1
7682,2
7683,6
7684,9
7685,2
7686,3
7687,4
7688,1
7689,1
7690,3
7691,1
7692,4
7693,4
7694,3
7695,9
7696,7
7697,9
7698,2
7699,1
7700,4
7701,1
7702,1
7703,1
7704,1
7705,3
7706,1
7707,2
7708,3
7709,3
7710,1
7711,5
7712,3
7713,1
7714,3
7715,2
7716,2
7717,4
7718,2
7719,4
7720,2
7721,4
7722,2
7723,4
7724,2
7725,3
7726,1
7727,1
7728,1
7729,3
7730,2
7731,3
7732,2
7733,8
7734,8
7735,8
7736,2
7737,4
7738,1
7739,1
7740,3
7741,1
7742,10
7743,1
7744,1
7745,2
7746,2
7747,18
7748,2
7749,4
7750,2
7751,2
7752,1
7753,1
7754,1
7755,3
7756,1
7757,2
7758,1
7759,3
7760,1
7761,4
7762,5
7763,5
7764,10
7765,5
7766,2
7767,4
7768,4
7769,2
7770,3
7771,1
7772,2
7773,3
7774,3
7775,3
7776,4
7777,2
7778,3
7779,1
7780,2
7781,2
7782,4
7783,3
7784,1
7785,1
7786,1
7787,2
7788,9
7789,2
7790,1
7791,1
7792,3
7793,9
7794,2
7795,1
7796,5
7797,7
7798,1
7799,3
7800,1
7801,1
7802,2
7803,1
7804,1
7805,3
7806,5
7807,1
7808,1
7809,3
7810,4
7811,3
7812,3
7813,1
7814,1
7815,4
7816,2
7817,1
7818,2
7819,1
7820,1
7821,1
7822,6
7823,11
7824,1
7825,11
7826,1
7827,1
7828,1
7829,9
7830,1
7831,1
7832,1
7833,4
7834,5
7835,3
7836,9
7837,2
7838,4
7839,1
7840,2
7841,4
7842,1
7843,1
7844,1
7845,2
7846,2
7847,1
7848,1
7849,2
7850,1
7851,1
7852,1
7853,1
7854,1
7855,11
7856,1
7857,6
7858,1
7859,1
7860,1
7861,1
7862,1
7863,1
7864,1
7865,3
7866,1
7867,3
7868,1
7869,1
7870,2
7871,2
7872,1
7873,1
7874,1
7875,1
7876,5
7877,1
7878,1
7879,2
7880,2
7881,1
7882,2
7883,1
7884,2
7885,2
7886,1
7887,2
7888,1
7889,2
7890,1
7891,2
7892,9
7893,8
7894,1
7895,1
7896,1
7897,2
7898,7
7899,1
7900,4
7901,1
7902,3
7903,2
7904,1
7905,1
7906,3
7907,3
7908,6
7909,2
7910,1
7911,1
7912,8
7913,2
7914,1
7915,1
7916,2
7917,1
7918,2
7919,2
7920,1
7921,1
7922,1
7923,4
7924,3
7925,5
7926,1
7927,1
7928,4
7929,2
7930,1
7931,5
7932,1
7933,2
7934,1
7935,4
7936,1
7937,2
7938,2
7939,1
7940,1
7941,1
7942,1
7943,1
7944,5
7945,3
7946,7
7947,2
7948,4
7949,2
7950,3
7951,4
7952,3
7953,1
7954,1
7955,1
7956,1
7957,1
7958,1
7959,1
7960,1
7961,1
7962,1
7963,1
7964,4
7965,2
7966,1
7967,1
7968,1
7969,2
7970,5
7971,1
7972,1
7973,1
7974,5
7975,1
7976,2
7977,1
7978,2
7979,2
7980,1
7981,1
7982,4
7983,9
7984,1
7985,1
7986,2
7987,3
7988,6
7989,1
7990,1
7991,3
7992,2
7993,2
7994,3
7995,1
7996,3
7997,3
7998,1
7999,3
8000,3
8001,1
8002,1
8003,3
8004,1
8005,3
8006,2
8007,2
8008,1
8009,3
8010,3
8011,2
8012,1
8013,3
8014,2
8015,2
8016,5
8017,1
8018,10
8019,9
8020,1
8021,4
8022,1
8023,1
8024,1
8025,2
8026,3
8027,2
8028,2
8029,4
8030,1
8031,1
8032,3
8033,2
8034,4
8035,3
8036,5
8037,1
8038,3
8039,1
8040,1
8041,1
8042,1
8043,3
8044,1
8045,3
8046,1
8047,5
8048,1
8049,1
8050,2
8051,1
8052,4
8053,1
8054,1
8055,4
8056,5
8057,1
8058,4
8059,4
8060,3
8061,3
8062,7
8063,7
8064,5
8065,3
8066,2
8067,5
8068,5
8069,2
8070,2
8071,1
8072,4
8073,3
8074,1
8075,1
8076,3
8077,2
8078,3
8079,2
8080,4
8081,2
8082,4
8083,1
8084,3
8085,3
8086,1
8087,2
8088,7
8089,1
8090,3
8091,1
8092,1
8093,1
8094,1
8095,4
8096,2
8097,4
8098,2
8099,1
8100,5
8101,2
8102,3
8103,1
8104,4
8105,1
8106,1
8107,4
8108,1
8109,1
8110,1
8111,4
8112,3
8113,2
8114,1
8115,1
8116,1
8117,1
8118,3
8119,3
8120,1
8121,1
8122,3
8123,2
8124,3
8125,1
8126,2
8127,1
8128,2
8129,1
8130,4
8131,1
8132,1
8133,2
8134,4
8135,4
8136,1
8137,7
8138,11
8139,28
8140,6
8141,2
8142,1
8143,3
8144,4
8145,2
8146,1
8147,3
8148,3
8149,14
8150,4
8151,8
8152,6
8153,1
8154,2
8155,1
8156,4
8157,1
8158,1
8159,2
8160,1
8161,1
8162,3
8163,3
8164,1
8165,1
8166,3
8167,5
8168,1
8169,4
8170,4
8171,3
8172,4
8173,4
8174,3
8175,1
8176,2
8177,4
8178,3
8179,4
8180,2
8181,1
8182,2
8183,1
8184,2
8185,2
8186,3
8187,2
8188,3
8189,1
8190,2
8191,2
8192,1
8193,2
8194,1
8195,1
8196,1
8197,1
8198,6
8199,1
8200,1
8201,3
8202,1
8203,1
8204,2
8205,1
8206,1
8207,1
8208,1
8209,1
8210,4
8211,1
8212,1
8213,4
8214,3
8215,2
8216,1
8217,1
8218,4
8219,1
8220,1
8221,1
8222,1
8223,3
8224,1
8225,4
8226,1
8227,1
8228,4
8229,1
8230,3
8231,1
8232,5
8233,1
8234,1
8235,5
8236,1
8237,3
8238,16
8239,9
8240,2
8241,1
8242,2
8243,1
8244,1
8245,4
8246,1
8247,10
8248,1
8249,3
8250,3
8251,2
8252,2
8253,2
8254,1
8255,3
8256,2
8257,3
8258,8
8259,1
8260,1
8261,1
8262,8
8263,3
8264,1
8265,3
8266,3
8267,4
8268,4
8269,2
8270,6
8271,2
8272,1
8273,2
8274,1
8275,1
8276,4
8277,1
8278,1
8279,2
8280,2
8281,5
8282,2
8283,1
8284,2
8285,6
8286,1
8287,2
8288,2
8289,1
8290,8
8291,1
8292,1
8293,1
8294,2
8295,5
8296,1
8297,3
8298,4
8299,1
8300,1
8301,5
8302,1
8303,2
8304,1
8305,3
8306,3
8307,1
8308,2
8309,1
8310,4
8311,2
8312,2
8313,1
8314,6
8315,2
8316,2
8317,5
8318,2
8319,1
8320,1
8321,11
8322,1
8323,2
8324,2
8325,1
8326,3
8327,1
8328,4
8329,3
8330,1
8331,2
8332,1
8333,8
8334,8
8335,2
8336,1
8337,3
8338,1
8339,1
8340,1
8341,4
8342,1
8343,2
8344,4
8345,1
8346,1
8347,4
8348,2
8349,2
8350,3
8351,1
8352,3
8353,1
8354,1
8355,6
8356,2
8357,1
8358,7
8359,5
8360,1
8361,1
8362,2
8363,2
8364,2
8365,1
8366,1
8367,2
8368,1
8369,1
8370,3
8371,3
8372,2
8373,1
8374,8
8375,2
8376,1
8377,1
8378,1
8379,1
8380,1
8381,1
8382,1
8383,1
8384,1
8385,1
8386,2
8387,1
8388,6
8389,3
8390,2
8391,4
8392,2
8393,1
8394,7
8395,1
8396,1
8397,1
8398,6
8399,2
8400,1
8401,1
8402,1
8403,3
8404,2
8405,1
8406,4
8407,1
8408,6
8409,2
8410,6
8411,12
8412,6
8413,1
8414,7
8415,2
8416,6
8417,4
8418,2
8419,1
8420,2
8421,4
8422,1
8423,1
8424,6
8425,3
8426,6
8427,1
8428,7
8429,1
8430,3
8431,6
8432,2
8433,3
8434,1
8435,2
8436,1
8437,1
8438,2
8439,1
8440,1
8441,3
8442,1
8443,1
8444,1
8445,1
8446,2
8447,6
8448,1
8449,1
8450,2
8451,1
8452,1
8453,3
8454,1
8455,1
8456,1
8457,1
8458,1
8459,1
8460,1
8461,1
8462,1
8463,1
8464,1
8465,1
8466,2
8467,1
8468,1
8469,5
8470,1
8471,2
8472,2
8473,2
8474,1
8475,1
8476,1
8477,5
8478,6
8479,1
8480,1
8481,1
8482,1
8483,1
8484,1
8485,3
8486,1
8487,2
8488,3
8489,1
8490,1
8491,1
8492,1
8493,2
8494,1
8495,2
8496,4
8497,2
8498,1
8499,4
8500,1
8501,6
8502,1
8503,2
8504,2
8505,1
8506,3
8507,2
8508,2
8509,2
8510,3
8511,1
8512,2
8513,1
8514,2
8515,1
8516,1
8517,2
8518,1
8519,1
8520,1
8521,2
8522,1
8523,1
8524,4
8525,2
8526,1
8527,1
8528,1
8529,1
8530,1
8531,1
8532,3
8533,4
8534,1
8535,2
8536,1
8537,3
8538,1
8539,4
8540,1
8541,1
8542,1
8543,1
8544,5
8545,1
8546,1
8547,1
8548,2
8549,2
8550,1
8551,1
8552,1
8553,5
8554,4
8555,5
8556,5
8557,7
8558,4
8559,3
8560,2
8561,1
8562,1
8563,1
8564,4
8565,2
8566,1
8567,1
8568,1
8569,3
8570,3
8571,3
8572,3
8573,4
8574,2
8575,1
8576,1
8577,1
8578,2
8579,1
8580,2
8581,1
8582,1
8583,1
8584,1
8585,1
8586,1
8587,1
8588,3
8589,5
8590,2
8591,1
8592,2
8593,1
